Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
Dm 5,2,x,x,3,x,x,1;b3;5,D,x,x,F,x,x
Dm 6,x,x,x,x,1,4,1;b3;5,x,x,x,x,F,D
Dm 7,x,x,3,4,2,1,1;b3;5,x,x,A,D,F,A
Dm 8,1,x,0,2,4,x,1;b3;5,F,x,D,A,D,x
Dm 9,x,x,3,4,2,x,1;b3;5,x,x,A,D,F,x
Dm 10,x,x,3,1,1,1,1;b3;5,x,x,D,F,A,D
Dm 11,1,3,x,1,x,1,1;b3;5,D,A,x,F,x,D
Dm 12,x,x,0,1,1,1,1;b3;5,x,x,D,F,A,D
Dm 13,x,3,0,1,x,1,1;b3;5,x,A,D,F,x,D
Dm 14,x,1,3,4,2,x,1;b3;5,x,D,A,D,F,x
Dm 15,x,1,x,3,2,1,1;b3;5,x,D,x,D,F,A
Dm 16,x,0,2,x,3,x,1;b3;5,x,A,F,x,D,x
Dm 17,x,4,2,1,x,x,1;b3;5,x,D,F,A,x,x
Dm 18,x,x,x,3,2,1,1;b3;5,x,x,x,D,F,A
Dm 19,x,x,0,3,2,1,1;b3;5,x,x,D,D,F,A
Dm(maj7) 1,x,x,0,2,3,1,1;b3;5;7,x,x,D,A,C#,F
Dm(maj7) 2,x,x,3,1,2,x,1;b3;5;7,x,x,A,C#,F,x
Dm11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,D,x,C,F,G,x
Dm11 2,x,x,1,3,4,1,1;b3;5;b7;9;11,x,x,F,C,E,G
Dm11 3,x,x,2,3,1,4,1;b3;5;b7;9;11,x,x,C,F,G,D
Dm11 4,x,x,1,3,1,1,1;b3;5;b7;9;11,x,x,F,C,D,G
Dm11 5,x,2,1,3,4,1,1;b3;5;b7;9;11,x,D,F,C,E,G
Dm11 6,x,1,1,1,2,1,1;b3;5;b7;9;11,x,D,G,C,F,A
Dm11 7,x,x,2,3,1,4,1;b3;5;b7;9;11,x,x,D,G,A,E
Dm11 8,x,x,3,1,4,x,1;b3;5;b7;9;11,x,x,A,C,G,x
Dm11 9,x,2,1,3,1,1,1;b3;5;b7;9;11,x,D,F,C,D,G
Dm11 10,x,0,2,0,3,0,1;b3;5;b7;9;11,x,A,F,G,D,E
Dm11 11,2,x,3,4,1,1,1;b3;5;b7;9;11,D,x,C,F,G,C
Dm13 1,x,1,3,1,2,4,1;b3;5;b7;9;11;13,x,D,A,C,F,B
Dm6 1,x,0,0,2,0,1,1;b3;5;6,x,A,D,A,B,F
Dm6 2,x,1,x,3,2,4,1;b3;5;6,x,D,x,D,F,B
Dm6 3,1,x,3,1,4,1,1;b3;5;6,D,x,D,F,B,D
Dm6 4,x,x,0,2,0,1,1;b3;5;6,x,x,D,A,B,F
Dm6 5,x,3,1,2,1,x,1;b3;5;6,x,D,F,B,D,x
Dm6 6,x,3,1,2,4,x,1;b3;5;6,x,D,F,B,F,x
Dm6 7,2,x,1,3,3,3,1;b3;5;6,D,x,B,F,A,D
Dm6 8,1,4,3,1,1,1,1;b3;5;6,D,B,D,F,A,D
Dm6 9,x,x,1,3,1,2,1;b3;5;6,x,x,D,A,B,F
Dm6 10,x,3,1,2,1,4,1;b3;5;6,x,D,F,B,D,A
Dm6 11,x,x,3,1,2,x,1;b3;5;6,x,x,A,B,F,x
Dm6/9 1,x,3,1,2,4,x,1;b3;5;6;9,x,D,F,B,E,x
Dm7 1,x,0,0,2,1,1,1;b3;5;b7,x,A,D,A,C,F
Dm7 2,x,1,3,1,2,1,1;b3;5;b7,x,D,A,C,F,A
Dm7 3,1,3,1,1,4,1,1;b3;5;b7,D,A,C,F,C,D
Dm7 4,x,x,0,2,1,1,1;b3;5;b7,x,x,D,A,C,F
Dm7 5,2,x,3,3,x,x,1;b3;5;b7,D,x,C,F,x,x
Dm7 6,2,x,3,3,3,x,1;b3;5;b7,D,x,C,F,A,x
Dm7 7,x,2,1,3,4,x,1;b3;5;b7,x,D,F,C,F,x
Dm7 8,x,2,1,3,x,x,1;b3;5;b7,x,D,F,C,x,x
Dm7 9,x,1,x,2,3,x,1;b3;5;b7,x,D,x,C,F,x
Dm7 10,x,x,1,3,1,4,1;b3;5;b7,x,x,F,C,D,A
Dm7 11,x,x,1,1,1,1,1;b3;5;b7,x,x,C,F,A,D
Dm7 12,x,x,0,1,3,2,1;b3;5;b7,x,x,D,C,F,A
Dm7 13,x,1,3,1,2,4,1;b3;5;b7,x,D,A,C,F,C
Dm7 14,x,x,3,1,2,x,1;b3;5;b7,x,x,A,C,F,x
Dm9 1,x,0,x,2,1,0,1;b3;5;b7;9,x,A,x,A,C,E
Dm9 2,x,2,1,3,4,x,1;b3;5;b7;9,x,D,F,C,E,x
Dm9 3,1,3,1,1,1,4,1;b3;5;b7;9,D,A,C,F,A,E
Dm9 4,x,x,1,3,3,3,1;b3;5;b7;9,x,x,F,C,E,A
Dm9 5,x,x,1,1,1,3,1;b3;5;b7;9,x,x,C,F,A,E
Dm9 6,x,x,2,4,1,3,1;b3;5;b7;9,x,x,A,E,F,C
Dmaj 1,x,1,3,3,3,x,1;3;5,x,D,A,D,F#,x
Dmaj 2,1,3,4,2,1,1,1;3;5,D,A,D,F#,A,D
Dmaj 3,x,x,0,1,3,2,1;3;5,x,x,D,A,D,F#
Dmaj 4,x,4,3,1,2,1,1;3;5,x,D,F#,A,D,F#
Dmaj 5,x,1,3,3,3,1,1;3;5,x,D,A,D,F#,A
Dmaj 6,x,0,3,1,2,1,1;3;5,x,A,F#,A,D,F#
Dmaj 7,x,x,0,3,4,1,1;3;5,x,x,D,D,F#,A
Dmaj 8,x,4,3,1,2,x,1;3;5,x,D,F#,A,D,x
Dmaj 9,2,1,x,4,x,x,1;3;5,D,F#,x,F#,x,x
Dmaj 10,x,x,3,1,2,1,1;3;5,x,x,F#,A,D,F#
Dmaj 11,x,x,1,1,1,x,1;3;5,x,x,A,D,F#,x
Dmaj 12,x,0,3,1,x,x,1;3;5,x,A,F#,A,x,x
Dmaj 13,x,x,1,1,1,4,1;3;5,x,x,A,D,F#,D
Dmaj 14,x,x,3,2,1,1,1;3;5,x,x,D,F#,A,D
Dmaj 15,x,2,1,x,x,x,1;3;5,x,D,F#,x,x,x
Dmaj13 1,x,1,1,1,2,1,1;3;5;7;9;11;13,x,F#,B,E,A,C#
Dmaj7 1,x,0,0,1,1,1,1;3;5;7,x,A,D,A,C#,F#
Dmaj7 2,x,1,3,2,4,1,1;3;5;7,x,D,A,C#,F#,A
Dmaj7 3,x,x,4,3,2,1,1;3;5;7,x,x,D,F#,A,C#
Dmaj7 4,x,x,0,1,1,1,1;3;5;7,x,x,D,A,C#,F#
Dmaj7 5,x,1,3,2,4,x,1;3;5;7,x,D,A,C#,F#,x
Dmaj7 6,x,4,3,1,1,1,1;3;5;7,x,D,F#,A,C#,F#
Dmaj7 7,x,2,1,4,x,x,1;3;5;7,x,D,F#,C#,x,x
Dmaj9 1,x,0,4,1,2,0,1;3;5;7;9,x,A,F#,A,C#,E
Dmaj9 2,x,2,1,4,3,x,1;3;5;7;9,x,D,F#,C#,E,x
Dmaj9 3,x,0,4,1,2,1,1;3;5;7;9,x,A,D,E,A,C#
Dmaj9 4,x,3,4,1,2,0,1;3;5;7;9,x,C#,F#,A,D,E
Dmajm 1,x,0,0,1,3,2,1;3;5,x,A,D,A,D,F#
Dsus2 1,x,x,0,1,3,0,1;2;5,x,x,D,A,D,E
Dsus2 2,x,0,0,1,3,0,1;2;5,x,A,D,A,D,E
Dsus2 3,x,1,3,4,1,1,1;2;5,x,D,A,D,E,A
Dsus2 4,1,1,3,4,1,1,1;2;5,A,D,A,D,E,A
Dsus4 1,x,0,0,1,3,4,1;4;5,x,A,D,A,D,G
Dsus4 2,x,1,2,3,4,1,1;4;5,x,D,A,D,G,A
Dsus4 3,1,1,3,4,1,1,1;4;5,D,G,D,G,A,D
Dsus4 4,x,x,0,1,3,4,1;4;5,x,x,D,A,D,G
D#5 1,x,1,3,4,x,x,1;5,x,D#,A#,D#,x,x
D#5 2,x,1,3,x,x,x,1;5,x,D#,A#,x,x,x
D#5 3,1,1,3,x,x,x,1;5,A#,D#,A#,x,x,x
D#6 1,x,4,2,3,1,x,1;3;5;6,x,D#,F##,B#,D#,x
D#6 2,x,1,3,3,3,3,1;3;5;6,x,D#,A#,D#,F##,B#
D#6 3,1,x,3,2,4,1,1;3;5;6,D#,x,D#,F##,B#,D#
D#7 1,x,3,2,4,1,x,1;3;5;b7,x,D#,F##,C#,D#,x
D#7 2,x,1,3,1,4,1,1;3;5;b7,x,D#,A#,C#,F##,A#
D#7 3,1,3,1,2,4,1,1;3;5;b7,D#,A#,C#,F##,C#,D#
D#7 4,x,2,1,3,x,x,1;3;5;b7,x,D#,F##,C#,x,x
D#9 1,x,2,1,3,4,x,1;3;5;b7;9,x,D#,F##,C#,E#,x
D#9 2,x,1,3,2,4,x,1;3;5;b7;9,x,F##,C#,E#,A#,x
D#9 3,x,x,2,1,3,4,1;3;5;b7;9,x,x,C#,E#,A#,D#
D#11 1,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,D#,G#,C#,E#
D#11 2,x,1,1,1,1,1,1;3;5;b7;9;11,x,D#,G#,C#,E#,A#
D#11 3,4,x,3,2,1,1,1;3;5;b7;9;11,D#,x,C#,E#,G#,C#
D#13 1,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,D#,F##,C#,E#,B#
D#13 2,3,x,4,2,1,1,1;3;5;b7;9;11;13,D#,x,C#,E#,F##,B#
D#13 3,1,x,1,2,3,4,1;3;5;b7;9;11;13,D#,x,C#,F##,B#,E#
D#43991 1,x,x,1,0,2,3,1;3;5;6;9,x,x,D#,F##,B#,E#
D#43991 2,x,2,1,1,3,4,1;3;5;6;9,x,D#,F##,B#,E#,A#
D#43991 3,2,1,1,1,3,4,1;3;5;6;9,D#,F##,B#,E#,A#,D#
D#7(#5) 1,x,1,2,1,1,x,1;3;#5;b7,x,C#,F##,A##,D#,x
D#7(#5) 2,x,1,4,1,3,2,1;3;#5;b7,x,D#,A##,C#,F##,A##
D#7(#5) 3,1,x,1,2,3,1,1;3;#5;b7,D#,x,C#,F##,A##,D#
D#7(#9) 1,x,x,1,0,3,4,1;3;5;b7;#9,x,x,D#,F##,C#,E##
D#7(#9) 2,x,2,1,3,4,x,1;3;5;b7;#9,x,D#,F##,C#,E##,x
D#7(#9) 3,1,3,1,2,1,4,1;3;5;b7;#9,D#,A#,C#,F##,A#,E##
D#7(b9) 1,x,x,1,0,3,0,1;3;5;b7;b9,x,x,D#,F##,C#,E
D#7(b9) 2,x,2,1,3,1,x,1;3;5;b7;b9,x,D#,F##,C#,E,x
D#7(b9) 3,1,x,1,2,1,3,1;3;5;b7;b9,D#,x,C#,F##,A#,E
D#7b5 1,x,x,1,2,3,4,1;3;b5;b7,x,x,D#,A,C#,F##
D#7b5 2,x,1,2,1,3,x,1;3;b5;b7,x,D#,A,C#,F##,x
D#7b5 3,x,x,2,4,1,3,1;3;b5;b7,x,x,C#,F##,A,D#
D#7sus4 1,x,2,3,4,1,x,1;4;5;b7,x,D#,G#,C#,D#,x
D#7sus4 2,x,1,3,1,4,1,1;4;5;b7,x,D#,A#,C#,G#,A#
D#7sus4 3,1,3,1,4,1,1,1;4;5;b7,D#,A#,C#,G#,A#,D#
D#9b5 1,x,x,1,2,3,1,1;3;b5;b7;9,x,x,D#,A,C#,E#
D#9b5 2,1,2,1,3,4,1,1;3;b5;b7;9,A,D#,F##,C#,E#,A
D#9b5 3,2,1,3,1,1,4,1;3;b5;b7;9,D#,F##,C#,E#,A,D#
D#aug 1,x,3,2,0,0,x,1;3;#5,x,A##,D#,F##,A##,x
D#aug 2,4,3,2,0,x,x,1;3;#5,F##,A##,D#,F##,x,x
D#aug 3,x,x,4,2,3,1,1;3;#5,x,x,D#,F##,A##,D#
D#dim 1,x,x,1,2,3,4,1;b3;b5,x,x,D#,A,D#,F#
D#dim 2,x,1,2,3,4,x,1;b3;b5,x,D#,A,D#,F#,x
D#dim 3,x,x,4,3,1,2,1;b3;b5,x,x,D#,F#,A,D#
D#dim7 1,2,4,1,3,x,x,1;b3;b5;bb7,A,D#,F#,C,x,x
D#dim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,F#,C,D#,A,x
D#dim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,C,F#,A,D#
D#dim7 4,x,2,3,1,4,x,1;b3;b5;bb7,x,D#,A,C,F#,x
D#dim7 5,x,x,1,3,2,4,1;b3;b5;bb7,x,x,D#,A,C,F#
D#dim7 6,x,2,3,1,4,1,1;b3;b5;bb7,x,D#,A,C,F#,A
D#dim7 7,x,x,1,3,2,4,1;b3;b5;bb7,x,x,F#,C,D#,A
D#dim7 8,x,x,1,3,2,4,1;b3;b5;bb7,x,x,A,D#,F#,C
D#dim7 9,3,x,1,4,2,x,1;b3;b5;bb7,D#,x,C,F#,A,x
D#dim7 10,x,0,1,3,2,4,1;b3;b5;bb7,x,A,F#,C,D#,A
D#dim7 11,x,0,1,3,2,4,1;b3;b5;bb7,x,A,D#,A,C,F#
D#m 1,x,x,3,2,4,1,1;b3;5,x,x,F#,A#,D#,F#
D#m 2,x,1,3,4,2,1,1;b3;5,x,D#,A#,D#,F#,A#
D#m 3,1,3,4,1,1,1,1;b3;5,D#,A#,D#,F#,A#,D#
D#m11 1,x,1,1,1,2,1,1;b3;5;b7;9;11,x,D#,G#,C#,F#,A#
D#m6 1,x,3,1,2,1,x,1;b3;5;6,x,D#,F#,B#,D#,x
D#m6 2,x,1,x,3,2,4,1;b3;5;6,x,D#,x,D#,F#,B#
D#m6 3,1,x,3,1,4,1,1;b3;5;6,D#,x,D#,F#,B#,D#
D#m7 1,x,3,1,4,1,x,1;b3;5;b7,x,D#,F#,C#,D#,x
D#m7 2,x,1,3,1,2,1,1;b3;5;b7,x,D#,A#,C#,F#,A#
D#m7 3,1,3,1,1,4,1,1;b3;5;b7,D#,A#,C#,F#,C#,D#
D#m9 1,x,2,1,3,4,x,1;b3;5;b7;9,x,D#,F#,C#,E#,x
D#m9 2,3,1,4,2,x,x,1;b3;5;b7;9,D#,F#,C#,E#,x,x
D#m9 3,1,3,1,1,1,4,1;b3;5;b7;9,D#,A#,C#,F#,A#,E#
D#maj 1,x,4,3,1,2,1,1;3;5,x,D#,F##,A#,D#,F##
D#maj 2,x,1,3,3,3,x,1;3;5,x,D#,A#,D#,F##,x
D#maj 3,1,3,4,2,1,1,1;3;5,D#,A#,D#,F##,A#,D#
D#maj7 1,x,4,3,1,1,1,1;3;5;7,x,D#,F##,A#,C##,F##
D#maj7 2,x,1,3,2,4,1,1;3;5;7,x,D#,A#,C##,F##,A#
D#maj7 3,x,x,4,3,2,1,1;3;5;7,x,x,D#,F##,A#,C##
D#maj9 1,x,x,1,0,4,2,1;3;5;7;9,x,x,D#,F##,C##,E#
D#maj9 2,x,2,1,4,3,x,1;3;5;7;9,x,D#,F##,C##,E#,x
D#maj9 3,x,x,4,1,2,1,1;3;5;7;9,x,x,D#,E#,A#,C##
D#sus4 1,x,3,4,1,2,x,1;4;5,x,D#,G#,A#,D#,x
D#sus4 2,x,1,2,3,4,1,1;4;5,x,D#,A#,D#,G#,A#
D#sus4 3,1,1,3,4,1,1,1;4;5,D#,G#,D#,G#,A#,D#
Db5 1,x,1,3,4,x,x,1;5,x,Db,Ab,Db,x,x
Db5 2,x,1,4,x,x,x,1;5,x,Db,Ab,x,x,x
Db6 1,x,4,2,3,1,x,1;3;5;6,x,Db,F,Bb,Db,x
Db6 2,x,1,3,3,3,3,1;3;5;6,x,Db,Ab,Db,F,Bb
Db6 3,1,x,3,2,4,1,1;3;5;6,Db,x,Db,F,Bb,Db
Db6 4,x,2,4,1,x,x,1;3;5;6,x,Db,Ab,Bb,x,x
Db6 5,x,x,3,2,4,1,1;3;5;6,x,x,Db,F,Bb,Db
Db6 6,x,x,3,2,4,x,1;3;5;6,x,x,Db,F,Bb,x
Db6 7,x,x,x,3,3,3,1;3;5;6,x,x,x,Db,F,Bb
Db7 1,x,3,2,4,1,x,1;3;5;b7,x,Db,F,Cb,Db,x
Db7 2,x,1,3,1,4,1,1;3;5;b7,x,Db,Ab,Cb,F,Ab
Db7 3,1,3,1,2,4,1,1;3;5;b7,Db,Ab,Cb,F,Cb,Db
Db7 4,1,x,2,4,3,x,1;3;5;b7,Db,x,Cb,F,Ab,x
Db7 5,x,2,1,3,x,x,1;3;5;b7,x,Db,F,Cb,x,x
Db7 6,1,x,2,3,x,x,1;3;5;b7,Db,x,Cb,F,x,x
Db7 7,x,1,3,x,2,x,1;3;5;b7,x,Cb,F,x,Db,x
Db7 8,x,x,3,2,4,1,1;3;5;b7,x,x,Db,F,Cb,Db
Db7 9,x,x,1,2,1,1,1;3;5;b7,x,x,Cb,F,Ab,Db
Db7 10,x,x,1,3,2,4,1;3;5;b7,x,x,Db,Ab,Cb,F
Db7 11,x,x,2,3,1,4,1;3;5;b7,x,x,F,Cb,Db,Ab
Db7 12,x,x,1,1,1,3,1;3;5;b7,x,x,Ab,Db,F,Cb
Db9 1,x,2,1,3,4,x,1;3;5;b7;9,x,Db,F,Cb,Eb,x
Db9 2,x,1,3,2,4,x,1;3;5;b7;9,x,F,Cb,Eb,Ab,x
Db9 3,x,x,2,1,3,4,1;3;5;b7;9,x,x,Cb,Eb,Ab,Db
Db9 4,x,2,1,3,3,3,1;3;5;b7;9,x,Db,F,Cb,Eb,Ab
Db9 5,2,x,1,3,3,3,1;3;5;b7;9,Ab,x,F,Cb,Eb,Ab
Db9 6,x,1,2,1,3,4,1;3;5;b7;9,x,F,Cb,Eb,Ab,Db
Db9 7,x,x,x,3,1,2,1;3;5;b7;9,x,x,x,Eb,F,Cb
Db9 8,1,x,2,3,x,4,1;3;5;b7;9,Db,x,Cb,F,x,Eb
Db9 9,x,x,1,2,1,4,1;3;5;b7;9,x,x,Cb,F,Ab,Eb
Db11 1,x,1,1,1,1,1,1;3;5;b7;9;11,x,Db,Gb,Cb,Eb,Ab
Db11 2,4,x,3,2,1,1,1;3;5;b7;9;11,Db,x,Cb,Eb,Gb,Cb
Db11 3,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,Db,Gb,Cb,Eb
Db13 1,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,Db,F,Cb,Eb,Bb
Db13 2,3,x,4,2,1,1,1;3;5;b7;9;11;13,Db,x,Cb,Eb,F,Bb
Db13 3,1,x,1,2,3,4,1;3;5;b7;9;11;13,Db,x,Cb,F,Bb,Eb
Db13 4,x,x,1,2,3,1,1;3;5;b7;9;11;13,x,x,Cb,F,Bb,Db
Db13 5,1,x,2,3,4,x,1;3;5;b7;9;11;13,Db,x,Cb,F,Bb,x
Db43991 1,x,2,1,1,3,4,1;3;5;6;9,x,Db,F,Bb,Eb,Ab
Db43991 2,2,1,1,1,3,4,1;3;5;6;9,Db,F,Bb,Eb,Ab,Db
Db43991 3,x,x,2,1,3,4,1;3;5;6;9,x,x,Db,F,Bb,Eb
Db7(#11) 1,2,x,3,4,1,x,1;3;5;b7;#11,Db,x,Cb,F,G,x
Db7(#11) 2,x,1,3,2,4,x,1;3;5;b7;#11,x,Db,G,Cb,F,x
Db7(#5) 1,x,1,2,1,1,x,1;3;#5;b7,x,Cb,F,A,Db,x
Db7(#5) 2,x,1,4,1,3,2,1;3;#5;b7,x,Db,A,Cb,F,A
Db7(#5) 3,1,x,1,2,3,1,1;3;#5;b7,Db,x,Cb,F,A,Db
Db7(#9) 1,x,2,1,3,4,x,1;3;5;b7;#9,x,Db,F,Cb,E,x
Db7(#9) 2,2,1,3,3,3,x,1;3;5;b7;#9,Db,F,Cb,E,Ab,x
Db7(#9) 3,1,3,1,2,1,4,1;3;5;b7;#9,Db,Ab,Cb,F,Ab,E
Db7(#9) 4,1,3,1,2,4,4,1;3;5;b7;#9,Db,Ab,Cb,F,Cb,E
Db7(#9) 5,1,x,2,3,4,4,1;3;5;b7;#9,Db,x,Cb,F,Cb,E
Db7(#9) 6,x,x,2,1,3,4,1;3;5;b7;#9,x,x,Db,F,Cb,E
Db7(b9) 1,x,2,1,3,1,x,1;3;5;b7;b9,x,Db,F,Cb,Ebb,x
Db7(b9) 2,3,2,4,1,x,x,1;3;5;b7;b9,Db,F,Cb,Ebb,x,x
Db7(b9) 3,1,x,1,2,1,3,1;3;5;b7;b9,Db,x,Cb,F,Ab,Ebb
Db7b5 1,x,1,2,1,3,x,1;3;b5;b7,x,Db,Abb,Cb,F,x
Db7b5 2,x,x,2,4,1,3,1;3;b5;b7,x,x,Cb,F,Abb,Db
Db7b5 3,1,3,2,4,x,x,1;3;b5;b7,Db,Abb,Cb,F,x,x
Db7sus4 1,x,2,3,4,1,x,1;4;5;b7,x,Db,Gb,Cb,Db,x
Db7sus4 2,x,1,3,1,4,1,1;4;5;b7,x,Db,Ab,Cb,Gb,Ab
Db7sus4 3,1,3,1,4,1,1,1;4;5;b7,Db,Ab,Cb,Gb,Ab,Db
Db7sus4 4,x,2,2,3,x,x,1;4;5;b7,x,Db,Gb,Cb,x,x
Db9b5 1,1,2,1,3,4,1,1;3;b5;b7;9,Abb,Db,F,Cb,Eb,Abb
Db9b5 2,2,1,3,1,1,4,1;3;b5;b7;9,Db,F,Cb,Eb,Abb,Db
Db9b5 3,x,x,1,2,3,1,1;3;b5;b7;9,x,x,Db,Abb,Cb,Eb
Dbaug 1,x,3,2,1,1,x,1;3;#5,x,Db,F,A,Db,x
Dbaug 2,4,3,2,1,x,x,1;3;#5,A,Db,F,A,x,x
Dbaug 3,x,x,4,2,3,1,1;3;#5,x,x,Db,F,A,Db
Dbdim 1,x,1,2,4,3,x,1;b3;b5,x,Db,Abb,Db,Fb,x
Dbdim 2,x,x,4,3,1,2,1;b3;b5,x,x,Db,Fb,Abb,Db
Dbdim 3,1,2,3,1,x,x,1;b3;b5,Db,Abb,Db,Fb,x,x
Dbdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Abb,Db,Fb,Cbb,x,x
Dbdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,Fb,Cbb,Db,Abb,x
Dbdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Db,Abb,Cbb,Fb
Dbdim7 4,3,x,1,4,2,x,1;b3;b5;bb7,Db,x,Cbb,Fb,Abb,x
Dbm 1,x,1,3,4,2,1,1;b3;5,x,Db,Ab,Db,Fb,Ab
Dbm 2,1,3,4,1,1,1,1;b3;5,Db,Ab,Db,Fb,Ab,Db
Dbm 3,x,x,1,3,4,2,1;b3;5,x,x,Db,Ab,Db,Fb
Dbm 4,x,x,x,1,1,1,1;b3;5,x,x,x,Fb,Ab,Db
Dbm6 1,x,3,1,2,1,x,1;b3;5;6,x,Db,Fb,Bb,Db,x
Dbm6 2,x,1,x,3,2,4,1;b3;5;6,x,Db,x,Db,Fb,Bb
Dbm6 3,1,x,3,1,4,1,1;b3;5;6,Db,x,Db,Fb,Bb,Db
Dbm7 1,x,3,1,4,1,x,1;b3;5;b7,x,Db,Fb,Cb,Db,x
Dbm7 2,x,1,3,1,2,1,1;b3;5;b7,x,Db,Ab,Cb,Fb,Ab
Dbm7 3,1,3,1,1,4,1,1;b3;5;b7,Db,Ab,Cb,Fb,Cb,Db
Dbm7 4,x,1,x,2,3,x,1;b3;5;b7,x,Db,x,Cb,Fb,x
Dbm9 1,x,2,1,3,4,x,1;b3;5;b7;9,x,Db,Fb,Cb,Eb,x
Dbm9 2,3,1,4,2,x,x,1;b3;5;b7;9,Db,Fb,Cb,Eb,x,x
Dbm9 3,1,3,1,1,1,4,1;b3;5;b7;9,Db,Ab,Cb,Fb,Ab,Eb
Dbm9 4,x,1,x,1,1,x,1;b3;5;b7;9,x,Db,x,Cb,Eb,x
Dbmaj 1,x,4,3,1,2,1,1;3;5,x,Db,F,Ab,Db,F
Dbmaj 2,x,1,3,3,3,x,1;3;5,x,Db,Ab,Db,F,x
Dbmaj 3,1,3,4,2,1,1,1;3;5,Db,Ab,Db,F,Ab,Db
Dbmaj 4,x,1,3,3,3,1,1;3;5,x,Db,Ab,Db,F,Ab
Dbmaj 5,x,x,x,1,3,2,1;3;5,x,x,x,Ab,Db,F
Dbmaj 6,x,3,1,1,1,x,1;3;5,x,F,Ab,Db,F,x
Dbmaj 7,x,x,3,1,2,4,1;3;5,x,x,F,Ab,Db,Ab
Dbmaj 8,x,x,x,3,4,1,1;3;5,x,x,x,Db,F,Ab
Dbmaj 9,x,x,3,3,3,x,1;3;5,x,x,Ab,Db,F,x
Dbmaj 10,x,4,3,1,2,x,1;3;5,x,Db,F,Ab,Db,x
Dbmaj 11,2,x,1,4,x,x,1;3;5,Ab,x,F,Db,x,x
Dbmaj 12,x,x,x,2,1,1,1;3;5,x,x,x,F,Ab,Db
Dbmaj13 1,1,x,2,3,4,x,1;3;5;7;9;11;13,Db,x,C,F,Bb,x
Dbmaj7 1,x,4,3,1,1,1,1;3;5;7,x,Db,F,Ab,C,F
Dbmaj7 2,x,1,3,2,4,1,1;3;5;7,x,Db,Ab,C,F,Ab
Dbmaj7 3,x,x,4,3,2,1,1;3;5;7,x,x,Db,F,Ab,C
Dbmaj7 4,1,x,3,4,2,x,1;3;5;7,Db,x,C,F,Ab,x
Dbmaj7 5,x,1,3,2,4,x,1;3;5;7,x,Db,Ab,C,F,x
Dbmaj7 6,x,2,x,3,4,x,1;3;5;7,x,Db,x,C,F,x
Dbmaj9 1,x,2,1,4,3,x,1;3;5;7;9,x,Db,F,C,Eb,x
Dbmaj9 2,2,1,3,1,x,x,1;3;5;7;9,Db,F,C,Eb,x,x
Dbmaj9 3,x,x,4,1,2,1,1;3;5;7;9,x,x,Db,Eb,Ab,C
Dbmaj9 4,x,1,x,3,2,2,1;3;5;7;9,x,Db,x,C,Eb,Ab
Dbsus4 1,x,1,2,3,4,1,1;4;5,x,Db,Ab,Db,Gb,Ab
Dbsus4 2,x,x,1,1,2,4,1;4;5,x,x,Ab,Db,Gb,Db
Dbsus4 3,1,1,3,4,1,1,1;4;5,Db,Gb,Db,Gb,Ab,Db
E5 1,x,1,3,x,x,x,1;5,x,E,B,x,x,x
E5 2,1,3,x,x,x,x,1;5,E,B,x,x,x,x
E5 3,x,1,3,4,x,x,1;5,x,E,B,E,x,x
E5 4,0,2,x,x,x,x,1;5,E,B,x,x,x,x
E5 5,0,2,3,x,0,0,1;5,E,B,E,x,B,E
E5 6,0,2,2,x,x,x,1;5,E,B,E,x,x,x
E5 7,0,1,3,4,0,0,1;5,E,E,B,E,B,E
E5 8,0,1,3,4,x,x,1;5,E,E,B,E,x,x
E5 9,0,1,1,3,4,x,1;5,E,B,E,B,E,x
E5 10,x,x,1,1,x,x,1;5,x,x,B,E,x,x
E5 11,x,x,1,3,4,x,1;5,x,x,E,B,E,x
E5 12,0,1,3,x,x,x,1;5,E,E,B,x,x,x
E5 13,1,3,4,x,x,x,1;5,E,B,E,x,x,x
E5 14,1,1,3,x,x,x,1;5,B,E,B,x,x,x
E6 1,0,2,3,1,4,0,1;3;5;6,E,B,E,G#,C#,E
E6 2,x,4,2,3,1,x,1;3;5;6,x,E,G#,C#,E,x
E6 3,x,1,3,3,3,3,1;3;5;6,x,E,B,E,G#,C#
E6 4,x,1,4,x,x,x,1;3;5;6,x,E,C#,x,x,x
E6 5,0,3,x,x,x,x,1;3;5;6,E,C#,x,x,x,x
E6 6,0,2,3,1,4,x,1;3;5;6,E,B,E,G#,C#,x
E6 7,0,x,3,3,3,3,1;3;5;6,E,x,B,E,G#,C#
E6 8,x,x,3,2,4,1,1;3;5;6,x,x,E,G#,C#,E
E6 9,x,x,3,3,3,3,1;3;5;6,x,x,B,E,G#,C#
