Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
Dm 5,2,x,x,3,x,x,1;b3;5,D,F,x,x,x,x
Dm 6,x,x,x,x,1,4,1;b3;5,F,D,x,x,x,x
Dm 7,x,x,3,4,2,1,1;b3;5,A,D,F,A,x,x
Dm 8,1,x,0,2,4,x,1;b3;5,F,D,A,D,x,x
Dm 9,x,x,3,4,2,x,1;b3;5,A,D,F,x,x,x
Dm 10,x,x,3,1,1,1,1;b3;5,D,F,A,D,x,x
Dm 11,1,3,x,1,x,1,1;b3;5,D,A,F,D,x,x
Dm 12,x,x,0,1,1,1,1;b3;5,D,F,A,D,x,x
Dm 13,x,3,0,1,x,1,1;b3;5,A,D,F,D,x,x
Dm 14,x,1,3,4,2,x,1;b3;5,D,A,D,F,x,x
Dm 15,x,1,x,3,2,1,1;b3;5,D,D,F,A,x,x
Dm 16,x,0,2,x,3,x,1;b3;5,A,F,D,x,x,x
Dm 17,x,4,2,1,x,x,1;b3;5,D,F,A,x,x,x
Dm 18,x,x,x,3,2,1,1;b3;5,D,F,A,x,x,x
Dm 19,x,x,0,3,2,1,1;b3;5,D,D,F,A,x,x
Dm(maj7) 1,x,x,0,2,3,1,1;b3;5;7,D,A,C#,F,x,x
Dm(maj7) 2,x,x,3,1,2,x,1;b3;5;7,A,C#,F,x,x,x
Dm11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,D,C,F,G,x,x
Dm11 2,x,x,1,3,4,1,1;b3;5;b7;9;11,F,C,E,G,x,x
Dm11 3,x,x,2,3,1,4,1;b3;5;b7;9;11,C,F,G,D,x,x
Dm11 4,x,x,1,3,1,1,1;b3;5;b7;9;11,F,C,D,G,x,x
Dm11 5,x,2,1,3,4,1,1;b3;5;b7;9;11,D,F,C,E,G,x
Dm11 6,x,1,1,1,2,1,1;b3;5;b7;9;11,D,G,C,F,A,x
Dm11 7,x,x,2,3,1,4,1;b3;5;b7;9;11,D,G,A,E,x,x
Dm11 8,x,x,3,1,4,x,1;b3;5;b7;9;11,A,C,G,x,x,x
Dm11 9,x,2,1,3,1,1,1;b3;5;b7;9;11,D,F,C,D,G,x
Dm11 10,x,0,2,0,3,0,1;b3;5;b7;9;11,A,F,G,D,E,x
Dm11 11,2,x,3,4,1,1,1;b3;5;b7;9;11,D,C,F,G,C,x
Dm13 1,x,1,3,1,2,4,1;b3;5;b7;9;11;13,D,A,C,F,B,x
Dm6 1,x,0,0,2,0,1,1;b3;5;6,A,D,A,B,F,x
Dm6 2,x,1,x,3,2,4,1;b3;5;6,D,D,F,B,x,x
Dm6 3,1,x,3,1,4,1,1;b3;5;6,D,D,F,B,D,x
Dm6 4,x,x,0,2,0,1,1;b3;5;6,D,A,B,F,x,x
Dm6 5,x,3,1,2,1,x,1;b3;5;6,D,F,B,D,x,x
Dm6 6,x,3,1,2,4,x,1;b3;5;6,D,F,B,F,x,x
Dm6 7,2,x,1,3,3,3,1;b3;5;6,D,B,F,A,D,x
Dm6 8,1,4,3,1,1,1,1;b3;5;6,D,B,D,F,A,D
Dm6 9,x,x,1,3,1,2,1;b3;5;6,D,A,B,F,x,x
Dm6 10,x,3,1,2,1,4,1;b3;5;6,D,F,B,D,A,x
Dm6 11,x,x,3,1,2,x,1;b3;5;6,A,B,F,x,x,x
Dm6/9 1,x,3,1,2,4,x,1;b3;5;6;9,D,F,B,E,x,x
Dm7 1,x,0,0,2,1,1,1;b3;5;b7,A,D,A,C,F,x
Dm7 2,x,1,3,1,2,1,1;b3;5;b7,D,A,C,F,A,x
Dm7 3,1,3,1,1,4,1,1;b3;5;b7,D,A,C,F,C,D
Dm7 4,x,x,0,2,1,1,1;b3;5;b7,D,A,C,F,x,x
Dm7 5,2,x,3,3,x,x,1;b3;5;b7,D,C,F,x,x,x
Dm7 6,2,x,3,3,3,x,1;b3;5;b7,D,C,F,A,x,x
Dm7 7,x,2,1,3,4,x,1;b3;5;b7,D,F,C,F,x,x
Dm7 8,x,2,1,3,x,x,1;b3;5;b7,D,F,C,x,x,x
Dm7 9,x,1,x,2,3,x,1;b3;5;b7,D,C,F,x,x,x
Dm7 10,x,x,1,3,1,4,1;b3;5;b7,F,C,D,A,x,x
Dm7 11,x,x,1,1,1,1,1;b3;5;b7,C,F,A,D,x,x
Dm7 12,x,x,0,1,3,2,1;b3;5;b7,D,C,F,A,x,x
Dm7 13,x,1,3,1,2,4,1;b3;5;b7,D,A,C,F,C,x
Dm7 14,x,x,3,1,2,x,1;b3;5;b7,A,C,F,x,x,x
Dm9 1,x,0,x,2,1,0,1;b3;5;b7;9,A,A,C,E,x,x
Dm9 2,x,2,1,3,4,x,1;b3;5;b7;9,D,F,C,E,x,x
Dm9 3,1,3,1,1,1,4,1;b3;5;b7;9,D,A,C,F,A,E
Dm9 4,x,x,1,3,3,3,1;b3;5;b7;9,F,C,E,A,x,x
Dm9 5,x,x,1,1,1,3,1;b3;5;b7;9,C,F,A,E,x,x
Dm9 6,x,x,2,4,1,3,1;b3;5;b7;9,A,E,F,C,x,x
Dmaj 1,x,1,3,3,3,x,1;3;5,D,A,D,F#,x,x
Dmaj 2,1,3,4,2,1,1,1;3;5,D,A,D,F#,A,D
Dmaj 3,x,x,0,1,3,2,1;3;5,D,A,D,F#,x,x
Dmaj 4,x,4,3,1,2,1,1;3;5,D,F#,A,D,F#,x
Dmaj 5,x,1,3,3,3,1,1;3;5,D,A,D,F#,A,x
Dmaj 6,x,0,3,1,2,1,1;3;5,A,F#,A,D,F#,x
Dmaj 7,x,x,0,3,4,1,1;3;5,D,D,F#,A,x,x
Dmaj 8,x,4,3,1,2,x,1;3;5,D,F#,A,D,x,x
Dmaj 9,2,1,x,4,x,x,1;3;5,D,F#,F#,x,x,x
Dmaj 10,x,x,3,1,2,1,1;3;5,F#,A,D,F#,x,x
Dmaj 11,x,x,1,1,1,x,1;3;5,A,D,F#,x,x,x
Dmaj 12,x,0,3,1,x,x,1;3;5,A,F#,A,x,x,x
Dmaj 13,x,x,1,1,1,4,1;3;5,A,D,F#,D,x,x
Dmaj 14,x,x,3,2,1,1,1;3;5,D,F#,A,D,x,x
Dmaj 15,x,2,1,x,x,x,1;3;5,D,F#,x,x,x,x
Dmaj13 1,x,1,1,1,2,1,1;3;5;7;9;11;13,F#,B,E,A,C#,x
Dmaj7 1,x,0,0,1,1,1,1;3;5;7,A,D,A,C#,F#,x
Dmaj7 2,x,1,3,2,4,1,1;3;5;7,D,A,C#,F#,A,x
Dmaj7 3,x,x,4,3,2,1,1;3;5;7,D,F#,A,C#,x,x
Dmaj7 4,x,x,0,1,1,1,1;3;5;7,D,A,C#,F#,x,x
Dmaj7 5,x,1,3,2,4,x,1;3;5;7,D,A,C#,F#,x,x
Dmaj7 6,x,4,3,1,1,1,1;3;5;7,D,F#,A,C#,F#,x
Dmaj7 7,x,2,1,4,x,x,1;3;5;7,D,F#,C#,x,x,x
Dmaj9 1,x,0,4,1,2,0,1;3;5;7;9,A,F#,A,C#,E,x
Dmaj9 2,x,2,1,4,3,x,1;3;5;7;9,D,F#,C#,E,x,x
Dmaj9 3,x,0,4,1,2,1,1;3;5;7;9,A,D,E,A,C#,x
Dmaj9 4,x,3,4,1,2,0,1;3;5;7;9,C#,F#,A,D,E,x
Dmajm 1,x,0,0,1,3,2,1;3;5,A,D,A,D,F#,x
Dsus2 1,x,x,0,1,3,0,1;2;5,D,A,D,E,x,x
Dsus2 2,x,0,0,1,3,0,1;2;5,A,D,A,D,E,x
Dsus2 3,x,1,3,4,1,1,1;2;5,D,A,D,E,A,x
Dsus2 4,1,1,3,4,1,1,1;2;5,A,D,A,D,E,A
Dsus4 1,x,0,0,1,3,4,1;4;5,A,D,A,D,G,x
Dsus4 2,x,1,2,3,4,1,1;4;5,D,A,D,G,A,x
Dsus4 3,1,1,3,4,1,1,1;4;5,D,G,D,G,A,D
Dsus4 4,x,x,0,1,3,4,1;4;5,D,A,D,G,x,x
D#5 1,x,1,3,4,x,x,1;5,D#,A#,D#,x,x,x
D#5 2,x,1,3,x,x,x,1;5,D#,A#,x,x,x,x
D#5 3,1,1,3,x,x,x,1;5,A#,D#,A#,x,x,x
D#6 1,x,4,2,3,1,x,1;3;5;6,D#,F##,B#,D#,x,x
D#6 2,x,1,3,3,3,3,1;3;5;6,D#,A#,D#,F##,B#,x
D#6 3,1,x,3,2,4,1,1;3;5;6,D#,D#,F##,B#,D#,x
D#7 1,x,3,2,4,1,x,1;3;5;b7,D#,F##,C#,D#,x,x
D#7 2,x,1,3,1,4,1,1;3;5;b7,D#,A#,C#,F##,A#,x
D#7 3,1,3,1,2,4,1,1;3;5;b7,D#,A#,C#,F##,C#,D#
D#7 4,x,2,1,3,x,x,1;3;5;b7,D#,F##,C#,x,x,x
D#9 1,x,2,1,3,4,x,1;3;5;b7;9,D#,F##,C#,E#,x,x
D#9 2,x,1,3,2,4,x,1;3;5;b7;9,F##,C#,E#,A#,x,x
D#9 3,x,x,2,1,3,4,1;3;5;b7;9,C#,E#,A#,D#,x,x
D#11 1,x,x,1,1,2,1,1;3;5;b7;9;11,D#,G#,C#,E#,x,x
D#11 2,x,1,1,1,1,1,1;3;5;b7;9;11,D#,G#,C#,E#,A#,x
D#11 3,4,x,3,2,1,1,1;3;5;b7;9;11,D#,C#,E#,G#,C#,x
D#13 1,x,2,1,3,3,4,1;3;5;b7;9;11;13,D#,F##,C#,E#,B#,x
D#13 2,3,x,4,2,1,1,1;3;5;b7;9;11;13,D#,C#,E#,F##,B#,x
D#13 3,1,x,1,2,3,4,1;3;5;b7;9;11;13,D#,C#,F##,B#,E#,x
D#43991 1,x,x,1,0,2,3,1;3;5;6;9,D#,F##,B#,E#,x,x
D#43991 2,x,2,1,1,3,4,1;3;5;6;9,D#,F##,B#,E#,A#,x
D#43991 3,2,1,1,1,3,4,1;3;5;6;9,D#,F##,B#,E#,A#,D#
D#7(#5) 1,x,1,2,1,1,x,1;3;#5;b7,C#,F##,A##,D#,x,x
D#7(#5) 2,x,1,4,1,3,2,1;3;#5;b7,D#,A##,C#,F##,A##,x
D#7(#5) 3,1,x,1,2,3,1,1;3;#5;b7,D#,C#,F##,A##,D#,x
D#7(#9) 1,x,x,1,0,3,4,1;3;5;b7;#9,D#,F##,C#,E##,x,x
D#7(#9) 2,x,2,1,3,4,x,1;3;5;b7;#9,D#,F##,C#,E##,x,x
D#7(#9) 3,1,3,1,2,1,4,1;3;5;b7;#9,D#,A#,C#,F##,A#,E##
D#7(b9) 1,x,x,1,0,3,0,1;3;5;b7;b9,D#,F##,C#,E,x,x
D#7(b9) 2,x,2,1,3,1,x,1;3;5;b7;b9,D#,F##,C#,E,x,x
D#7(b9) 3,1,x,1,2,1,3,1;3;5;b7;b9,D#,C#,F##,A#,E,x
D#7b5 1,x,x,1,2,3,4,1;3;b5;b7,D#,A,C#,F##,x,x
D#7b5 2,x,1,2,1,3,x,1;3;b5;b7,D#,A,C#,F##,x,x
D#7b5 3,x,x,2,4,1,3,1;3;b5;b7,C#,F##,A,D#,x,x
D#7sus4 1,x,2,3,4,1,x,1;4;5;b7,D#,G#,C#,D#,x,x
D#7sus4 2,x,1,3,1,4,1,1;4;5;b7,D#,A#,C#,G#,A#,x
D#7sus4 3,1,3,1,4,1,1,1;4;5;b7,D#,A#,C#,G#,A#,D#
D#9b5 1,x,x,1,2,3,1,1;3;b5;b7;9,D#,A,C#,E#,x,x
D#9b5 2,1,2,1,3,4,1,1;3;b5;b7;9,A,D#,F##,C#,E#,A
D#9b5 3,2,1,3,1,1,4,1;3;b5;b7;9,D#,F##,C#,E#,A,D#
D#aug 1,x,3,2,0,0,x,1;3;#5,A##,D#,F##,A##,x,x
D#aug 2,4,3,2,0,x,x,1;3;#5,F##,A##,D#,F##,x,x
D#aug 3,x,x,4,2,3,1,1;3;#5,D#,F##,A##,D#,x,x
D#dim 1,x,x,1,2,3,4,1;b3;b5,D#,A,D#,F#,x,x
D#dim 2,x,1,2,3,4,x,1;b3;b5,D#,A,D#,F#,x,x
D#dim 3,x,x,4,3,1,2,1;b3;b5,D#,F#,A,D#,x,x
D#dim7 1,2,4,1,3,x,x,1;b3;b5;bb7,A,D#,F#,C,x,x
D#dim7 2,x,2,3,1,4,x,1;b3;b5;bb7,F#,C,D#,A,x,x
D#dim7 3,x,x,1,3,2,4,1;b3;b5;bb7,C,F#,A,D#,x,x
D#dim7 4,x,2,3,1,4,x,1;b3;b5;bb7,D#,A,C,F#,x,x
D#dim7 5,x,x,1,3,2,4,1;b3;b5;bb7,D#,A,C,F#,x,x
D#dim7 6,x,2,3,1,4,1,1;b3;b5;bb7,D#,A,C,F#,A,x
D#dim7 7,x,x,1,3,2,4,1;b3;b5;bb7,F#,C,D#,A,x,x
D#dim7 8,x,x,1,3,2,4,1;b3;b5;bb7,A,D#,F#,C,x,x
D#dim7 9,3,x,1,4,2,x,1;b3;b5;bb7,D#,C,F#,A,x,x
D#dim7 10,x,0,1,3,2,4,1;b3;b5;bb7,A,F#,C,D#,A,x
D#dim7 11,x,0,1,3,2,4,1;b3;b5;bb7,A,D#,A,C,F#,x
D#m 1,x,x,3,2,4,1,1;b3;5,F#,A#,D#,F#,x,x
D#m 2,x,1,3,4,2,1,1;b3;5,D#,A#,D#,F#,A#,x
D#m 3,1,3,4,1,1,1,1;b3;5,D#,A#,D#,F#,A#,D#
D#m11 1,x,1,1,1,2,1,1;b3;5;b7;9;11,D#,G#,C#,F#,A#,x
D#m6 1,x,3,1,2,1,x,1;b3;5;6,D#,F#,B#,D#,x,x
D#m6 2,x,1,x,3,2,4,1;b3;5;6,D#,D#,F#,B#,x,x
D#m6 3,1,x,3,1,4,1,1;b3;5;6,D#,D#,F#,B#,D#,x
D#m7 1,x,3,1,4,1,x,1;b3;5;b7,D#,F#,C#,D#,x,x
D#m7 2,x,1,3,1,2,1,1;b3;5;b7,D#,A#,C#,F#,A#,x
D#m7 3,1,3,1,1,4,1,1;b3;5;b7,D#,A#,C#,F#,C#,D#
D#m9 1,x,2,1,3,4,x,1;b3;5;b7;9,D#,F#,C#,E#,x,x
D#m9 2,3,1,4,2,x,x,1;b3;5;b7;9,D#,F#,C#,E#,x,x
D#m9 3,1,3,1,1,1,4,1;b3;5;b7;9,D#,A#,C#,F#,A#,E#
D#maj 1,x,4,3,1,2,1,1;3;5,D#,F##,A#,D#,F##,x
D#maj 2,x,1,3,3,3,x,1;3;5,D#,A#,D#,F##,x,x
D#maj 3,1,3,4,2,1,1,1;3;5,D#,A#,D#,F##,A#,D#
D#maj7 1,x,4,3,1,1,1,1;3;5;7,D#,F##,A#,C##,F##,x
D#maj7 2,x,1,3,2,4,1,1;3;5;7,D#,A#,C##,F##,A#,x
D#maj7 3,x,x,4,3,2,1,1;3;5;7,D#,F##,A#,C##,x,x
D#maj9 1,x,x,1,0,4,2,1;3;5;7;9,D#,F##,C##,E#,x,x
D#maj9 2,x,2,1,4,3,x,1;3;5;7;9,D#,F##,C##,E#,x,x
D#maj9 3,x,x,4,1,2,1,1;3;5;7;9,D#,E#,A#,C##,x,x
D#sus4 1,x,3,4,1,2,x,1;4;5,D#,G#,A#,D#,x,x
D#sus4 2,x,1,2,3,4,1,1;4;5,D#,A#,D#,G#,A#,x
D#sus4 3,1,1,3,4,1,1,1;4;5,D#,G#,D#,G#,A#,D#
Db5 1,x,1,3,4,x,x,1;5,Db,Ab,Db,x,x,x
Db5 2,x,1,4,x,x,x,1;5,Db,Ab,x,x,x,x
Db6 1,x,4,2,3,1,x,1;3;5;6,Db,F,Bb,Db,x,x
Db6 2,x,1,3,3,3,3,1;3;5;6,Db,Ab,Db,F,Bb,x
Db6 3,1,x,3,2,4,1,1;3;5;6,Db,Db,F,Bb,Db,x
Db6 4,x,2,4,1,x,x,1;3;5;6,Db,Ab,Bb,x,x,x
Db6 5,x,x,3,2,4,1,1;3;5;6,Db,F,Bb,Db,x,x
Db6 6,x,x,3,2,4,x,1;3;5;6,Db,F,Bb,x,x,x
Db6 7,x,x,x,3,3,3,1;3;5;6,Db,F,Bb,x,x,x
Db7 1,x,3,2,4,1,x,1;3;5;b7,Db,F,Cb,Db,x,x
Db7 2,x,1,3,1,4,1,1;3;5;b7,Db,Ab,Cb,F,Ab,x
Db7 3,1,3,1,2,4,1,1;3;5;b7,Db,Ab,Cb,F,Cb,Db
Db7 4,1,x,2,4,3,x,1;3;5;b7,Db,Cb,F,Ab,x,x
Db7 5,x,2,1,3,x,x,1;3;5;b7,Db,F,Cb,x,x,x
Db7 6,1,x,2,3,x,x,1;3;5;b7,Db,Cb,F,x,x,x
Db7 7,x,1,3,x,2,x,1;3;5;b7,Cb,F,Db,x,x,x
Db7 8,x,x,3,2,4,1,1;3;5;b7,Db,F,Cb,Db,x,x
Db7 9,x,x,1,2,1,1,1;3;5;b7,Cb,F,Ab,Db,x,x
Db7 10,x,x,1,3,2,4,1;3;5;b7,Db,Ab,Cb,F,x,x
Db7 11,x,x,2,3,1,4,1;3;5;b7,F,Cb,Db,Ab,x,x
Db7 12,x,x,1,1,1,3,1;3;5;b7,Ab,Db,F,Cb,x,x
Db9 1,x,2,1,3,4,x,1;3;5;b7;9,Db,F,Cb,Eb,x,x
Db9 2,x,1,3,2,4,x,1;3;5;b7;9,F,Cb,Eb,Ab,x,x
Db9 3,x,x,2,1,3,4,1;3;5;b7;9,Cb,Eb,Ab,Db,x,x
Db9 4,x,2,1,3,3,3,1;3;5;b7;9,Db,F,Cb,Eb,Ab,x
Db9 5,2,x,1,3,3,3,1;3;5;b7;9,Ab,F,Cb,Eb,Ab,x
Db9 6,x,1,2,1,3,4,1;3;5;b7;9,F,Cb,Eb,Ab,Db,x
Db9 7,x,x,x,3,1,2,1;3;5;b7;9,Eb,F,Cb,x,x,x
Db9 8,1,x,2,3,x,4,1;3;5;b7;9,Db,Cb,F,Eb,x,x
Db9 9,x,x,1,2,1,4,1;3;5;b7;9,Cb,F,Ab,Eb,x,x
Db11 1,x,1,1,1,1,1,1;3;5;b7;9;11,Db,Gb,Cb,Eb,Ab,x
Db11 2,4,x,3,2,1,1,1;3;5;b7;9;11,Db,Cb,Eb,Gb,Cb,x
Db11 3,x,x,1,1,2,1,1;3;5;b7;9;11,Db,Gb,Cb,Eb,x,x
Db13 1,x,2,1,3,3,4,1;3;5;b7;9;11;13,Db,F,Cb,Eb,Bb,x
Db13 2,3,x,4,2,1,1,1;3;5;b7;9;11;13,Db,Cb,Eb,F,Bb,x
Db13 3,1,x,1,2,3,4,1;3;5;b7;9;11;13,Db,Cb,F,Bb,Eb,x
Db13 4,x,x,1,2,3,1,1;3;5;b7;9;11;13,Cb,F,Bb,Db,x,x
Db13 5,1,x,2,3,4,x,1;3;5;b7;9;11;13,Db,Cb,F,Bb,x,x
Db43991 1,x,2,1,1,3,4,1;3;5;6;9,Db,F,Bb,Eb,Ab,x
Db43991 2,2,1,1,1,3,4,1;3;5;6;9,Db,F,Bb,Eb,Ab,Db
Db43991 3,x,x,2,1,3,4,1;3;5;6;9,Db,F,Bb,Eb,x,x
Db7(#11) 1,2,x,3,4,1,x,1;3;5;b7;#11,Db,Cb,F,G,x,x
Db7(#11) 2,x,1,3,2,4,x,1;3;5;b7;#11,Db,G,Cb,F,x,x
Db7(#5) 1,x,1,2,1,1,x,1;3;#5;b7,Cb,F,A,Db,x,x
Db7(#5) 2,x,1,4,1,3,2,1;3;#5;b7,Db,A,Cb,F,A,x
Db7(#5) 3,1,x,1,2,3,1,1;3;#5;b7,Db,Cb,F,A,Db,x
Db7(#9) 1,x,2,1,3,4,x,1;3;5;b7;#9,Db,F,Cb,E,x,x
Db7(#9) 2,2,1,3,3,3,x,1;3;5;b7;#9,Db,F,Cb,E,Ab,x
Db7(#9) 3,1,3,1,2,1,4,1;3;5;b7;#9,Db,Ab,Cb,F,Ab,E
Db7(#9) 4,1,3,1,2,4,4,1;3;5;b7;#9,Db,Ab,Cb,F,Cb,E
Db7(#9) 5,1,x,2,3,4,4,1;3;5;b7;#9,Db,Cb,F,Cb,E,x
Db7(#9) 6,x,x,2,1,3,4,1;3;5;b7;#9,Db,F,Cb,E,x,x
Db7(b9) 1,x,2,1,3,1,x,1;3;5;b7;b9,Db,F,Cb,Ebb,x,x
Db7(b9) 2,3,2,4,1,x,x,1;3;5;b7;b9,Db,F,Cb,Ebb,x,x
Db7(b9) 3,1,x,1,2,1,3,1;3;5;b7;b9,Db,Cb,F,Ab,Ebb,x
Db7b5 1,x,1,2,1,3,x,1;3;b5;b7,Db,Abb,Cb,F,x,x
Db7b5 2,x,x,2,4,1,3,1;3;b5;b7,Cb,F,Abb,Db,x,x
Db7b5 3,1,3,2,4,x,x,1;3;b5;b7,Db,Abb,Cb,F,x,x
Db7sus4 1,x,2,3,4,1,x,1;4;5;b7,Db,Gb,Cb,Db,x,x
Db7sus4 2,x,1,3,1,4,1,1;4;5;b7,Db,Ab,Cb,Gb,Ab,x
Db7sus4 3,1,3,1,4,1,1,1;4;5;b7,Db,Ab,Cb,Gb,Ab,Db
Db7sus4 4,x,2,2,3,x,x,1;4;5;b7,Db,Gb,Cb,x,x,x
Db9b5 1,1,2,1,3,4,1,1;3;b5;b7;9,Abb,Db,F,Cb,Eb,Abb
Db9b5 2,2,1,3,1,1,4,1;3;b5;b7;9,Db,F,Cb,Eb,Abb,Db
Db9b5 3,x,x,1,2,3,1,1;3;b5;b7;9,Db,Abb,Cb,Eb,x,x
Dbaug 1,x,3,2,1,1,x,1;3;#5,Db,F,A,Db,x,x
Dbaug 2,4,3,2,1,x,x,1;3;#5,A,Db,F,A,x,x
Dbaug 3,x,x,4,2,3,1,1;3;#5,Db,F,A,Db,x,x
Dbdim 1,x,1,2,4,3,x,1;b3;b5,Db,Abb,Db,Fb,x,x
Dbdim 2,x,x,4,3,1,2,1;b3;b5,Db,Fb,Abb,Db,x,x
Dbdim 3,1,2,3,1,x,x,1;b3;b5,Db,Abb,Db,Fb,x,x
Dbdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Abb,Db,Fb,Cbb,x,x
Dbdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,Fb,Cbb,Db,Abb,x,x
Dbdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,Db,Abb,Cbb,Fb,x,x
Dbdim7 4,3,x,1,4,2,x,1;b3;b5;bb7,Db,Cbb,Fb,Abb,x,x
Dbm 1,x,1,3,4,2,1,1;b3;5,Db,Ab,Db,Fb,Ab,x
Dbm 2,1,3,4,1,1,1,1;b3;5,Db,Ab,Db,Fb,Ab,Db
Dbm 3,x,x,1,3,4,2,1;b3;5,Db,Ab,Db,Fb,x,x
Dbm 4,x,x,x,1,1,1,1;b3;5,Fb,Ab,Db,x,x,x
Dbm6 1,x,3,1,2,1,x,1;b3;5;6,Db,Fb,Bb,Db,x,x
Dbm6 2,x,1,x,3,2,4,1;b3;5;6,Db,Db,Fb,Bb,x,x
Dbm6 3,1,x,3,1,4,1,1;b3;5;6,Db,Db,Fb,Bb,Db,x
Dbm7 1,x,3,1,4,1,x,1;b3;5;b7,Db,Fb,Cb,Db,x,x
Dbm7 2,x,1,3,1,2,1,1;b3;5;b7,Db,Ab,Cb,Fb,Ab,x
Dbm7 3,1,3,1,1,4,1,1;b3;5;b7,Db,Ab,Cb,Fb,Cb,Db
Dbm7 4,x,1,x,2,3,x,1;b3;5;b7,Db,Cb,Fb,x,x,x
Dbm9 1,x,2,1,3,4,x,1;b3;5;b7;9,Db,Fb,Cb,Eb,x,x
Dbm9 2,3,1,4,2,x,x,1;b3;5;b7;9,Db,Fb,Cb,Eb,x,x
Dbm9 3,1,3,1,1,1,4,1;b3;5;b7;9,Db,Ab,Cb,Fb,Ab,Eb
Dbm9 4,x,1,x,1,1,x,1;b3;5;b7;9,Db,Cb,Eb,x,x,x
Dbmaj 1,x,4,3,1,2,1,1;3;5,Db,F,Ab,Db,F,x
Dbmaj 2,x,1,3,3,3,x,1;3;5,Db,Ab,Db,F,x,x
Dbmaj 3,1,3,4,2,1,1,1;3;5,Db,Ab,Db,F,Ab,Db
Dbmaj 4,x,1,3,3,3,1,1;3;5,Db,Ab,Db,F,Ab,x
Dbmaj 5,x,x,x,1,3,2,1;3;5,Ab,Db,F,x,x,x
Dbmaj 6,x,3,1,1,1,x,1;3;5,F,Ab,Db,F,x,x
Dbmaj 7,x,x,3,1,2,4,1;3;5,F,Ab,Db,Ab,x,x
Dbmaj 8,x,x,x,3,4,1,1;3;5,Db,F,Ab,x,x,x
Dbmaj 9,x,x,3,3,3,x,1;3;5,Ab,Db,F,x,x,x
Dbmaj 10,x,4,3,1,2,x,1;3;5,Db,F,Ab,Db,x,x
Dbmaj 11,2,x,1,4,x,x,1;3;5,Ab,F,Db,x,x,x
Dbmaj 12,x,x,x,2,1,1,1;3;5,F,Ab,Db,x,x,x
Dbmaj13 1,1,x,2,3,4,x,1;3;5;7;9;11;13,Db,C,F,Bb,x,x
Dbmaj7 1,x,4,3,1,1,1,1;3;5;7,Db,F,Ab,C,F,x
Dbmaj7 2,x,1,3,2,4,1,1;3;5;7,Db,Ab,C,F,Ab,x
Dbmaj7 3,x,x,4,3,2,1,1;3;5;7,Db,F,Ab,C,x,x
Dbmaj7 4,1,x,3,4,2,x,1;3;5;7,Db,C,F,Ab,x,x
Dbmaj7 5,x,1,3,2,4,x,1;3;5;7,Db,Ab,C,F,x,x
Dbmaj7 6,x,2,x,3,4,x,1;3;5;7,Db,C,F,x,x,x
Dbmaj9 1,x,2,1,4,3,x,1;3;5;7;9,Db,F,C,Eb,x,x
Dbmaj9 2,2,1,3,1,x,x,1;3;5;7;9,Db,F,C,Eb,x,x
Dbmaj9 3,x,x,4,1,2,1,1;3;5;7;9,Db,Eb,Ab,C,x,x
Dbmaj9 4,x,1,x,3,2,2,1;3;5;7;9,Db,C,Eb,Ab,x,x
Dbsus4 1,x,1,2,3,4,1,1;4;5,Db,Ab,Db,Gb,Ab,x
Dbsus4 2,x,x,1,1,2,4,1;4;5,Ab,Db,Gb,Db,x,x
Dbsus4 3,1,1,3,4,1,1,1;4;5,Db,Gb,Db,Gb,Ab,Db
E5 1,x,1,3,x,x,x,1;5,E,B,x,x,x,x
E5 2,1,3,x,x,x,x,1;5,E,B,x,x,x,x
E5 3,x,1,3,4,x,x,1;5,E,B,E,x,x,x
E5 4,0,2,x,x,x,x,1;5,E,B,x,x,x,x
E5 5,0,2,3,x,0,0,1;5,E,B,E,B,E,x
E5 6,0,2,2,x,x,x,1;5,E,B,E,x,x,x
E5 7,0,1,3,4,0,0,1;5,E,E,B,E,B,E
E5 8,0,1,3,4,x,x,1;5,E,E,B,E,x,x
E5 9,0,1,1,3,4,x,1;5,E,B,E,B,E,x
E5 10,x,x,1,1,x,x,1;5,B,E,x,x,x,x
E5 11,x,x,1,3,4,x,1;5,E,B,E,x,x,x
E5 12,0,1,3,x,x,x,1;5,E,E,B,x,x,x
E5 13,1,3,4,x,x,x,1;5,E,B,E,x,x,x
E5 14,1,1,3,x,x,x,1;5,B,E,B,x,x,x
E6 1,0,2,3,1,4,0,1;3;5;6,E,B,E,G#,C#,E
E6 2,x,4,2,3,1,x,1;3;5;6,E,G#,C#,E,x,x
E6 3,x,1,3,3,3,3,1;3;5;6,E,B,E,G#,C#,x
E6 4,x,1,4,x,x,x,1;3;5;6,E,C#,x,x,x,x
E6 5,0,3,x,x,x,x,1;3;5;6,E,C#,x,x,x,x
E6 6,0,2,3,1,4,x,1;3;5;6,E,B,E,G#,C#,x
E6 7,0,x,3,3,3,3,1;3;5;6,E,B,E,G#,C#,x
E6 8,x,x,3,2,4,1,1;3;5;6,E,G#,C#,E,x,x
E6 9,x,x,3,3,3,3,1;3;5;6,B,E,G#,C#,x,x
